//<Version>ODV Spreadsheet V4.0</Version>
//<Creator>tremenyi@SCLS-SPN-14234.local</Creator>
//<CreateTime>2012-05-13T08:32:49</CreateTime>
//<Software>Ocean Data View Version 4.3.5 - 2010</Software>
//<Source>/Users/tremenyi/Documents/ODV/data/SAZSENSE/SAZSENSE_TM_20120209.odv</Source>
//<SourceLastModified>2012-05-04T12:51:19</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>GeneralType</DataType>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth	Depth	Al	Co	Ni	Cu	Zn	Cd	Pb	Fe
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1182.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1208.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1234.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1260.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1286.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1314.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1342.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1370.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1398.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1428.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1458.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1488.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1520.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1552.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1584.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1618.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1652.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1686.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1722.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1758.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1794.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1832.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1870.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1910.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1950.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	1990.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2032.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2074.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2118.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2162.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2208.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2254.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2300.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2348.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2396.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2446.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2496.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2548.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2600.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2654.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2710.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2766.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2824.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2882.000								
au0703	95	B	2007-02-14T10:21:51.000	153.0132	-45.273	4500	2942.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.264								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.273								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.289								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.317								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.334								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.341								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.375								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	4.405								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	8.706								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	8.852								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	8.908								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	9.011								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	28.886								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	29.029								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	29.215								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	29.316								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	40.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	50.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	60.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	70.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	80.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	90.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	100.222								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	112.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	122.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	132.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	149.938								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	160.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	170.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	180.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	190.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	201.155								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	212.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	222.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	232.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	242.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	252.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	262.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	272.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	282.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	298.978								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	310.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	320.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	330.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	340.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	350.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	360.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	370.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	380.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	390.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	400.165								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	412.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	422.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	432.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	442.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	452.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	462.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	472.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	482.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	492.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	504.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	516.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	528.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	540.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	552.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	564.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	576.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	588.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	600.496								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	614.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	628.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	642.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	656.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	670.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	684.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	698.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	714.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	730.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	746.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	762.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	778.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	798.747								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	816.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	834.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	852.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	870.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	888.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	908.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	928.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	948.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	968.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1000.823								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1022.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1044.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1066.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1088.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1112.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1136.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1160.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1184.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1210.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1236.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1262.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1288.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1316.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1344.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1372.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1400.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1430.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1460.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1490.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1522.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1554.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1586.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1620.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1654.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1688.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1724.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1760.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1796.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1834.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1872.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1912.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1952.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	1992.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2034.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2076.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2120.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2164.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2210.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2256.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2304.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2352.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2400.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2450.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2500.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2552.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2606.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2660.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2716.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2772.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2830.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2888.000								
au0703	96	B	2007-02-14T17:10:14.000	153.6182	-45.502	4500	2948.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	2.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	13.592								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	30.089								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	44.803								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	59.187								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	78.323								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	98.927								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	110.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	123.869								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	134.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	151.831								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	162.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	175.714								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	186.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	200.036								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	212.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	224.266								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	236.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	249.355								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	260.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	275.502								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	286.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	298.841								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	310.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	320.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	330.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	340.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	351.875								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	362.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	372.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	382.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	399.526								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	410.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	420.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	430.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	448.831								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	460.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	470.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	480.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	499.494								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	510.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	522.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	534.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	546.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	558.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	570.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	582.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	600.740								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	614.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	628.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	642.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	656.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	670.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	684.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	701.592								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	716.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	732.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	748.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	764.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	780.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	799.521								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	816.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	834.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	852.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	870.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	888.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	908.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	928.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	948.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	968.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	988.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1010.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1032.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1054.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1076.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1098.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1122.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1146.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1170.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1194.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1220.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1246.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1272.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1298.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1326.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1354.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1382.000								
au0703	97	B	2007-02-14T22:09:40.000	153.6078	-45.508	4500	1412.000								
